QID;label
Q6181;621934_-
Q6182;622015_-
Q6183;623127_-
Q6184;623762_+
Q6189;627912_+
Q6190;627920_-
Q6185;623950_-
Q6186;624054_+
Q6187;625545_-
Q6188;627801_+
Q6191;628460_-
Q6192;628561_-
Q6198;629633_+
Q6208;632780_+
Q6193;628573_-
Q6194;628583_+
Q6195;629004_+
Q6196;629016_+
Q6197;629081_+
Q6214;635837_-
Q6215;636272_+
Q6226;637856_-
Q6209;632856_-
Q6210;633721_+
Q6199;630097_+
Q6200;630279_-
Q6201;631013_+
Q6202;631015_+
Q6203;631232_+
Q6204;631808_+
Q6205;631983_-
Q6206;632292_-
Q6207;632746_-
Q6211;633776_+
Q6212;634075_-
Q6213;635657_-
Q6227;637916_+
Q6228;637956_-
Q6229;638005_-
Q6230;638074_-
Q6231;638104_+
Q6216;636434_-
Q6217;636511_+
Q6218;636947_-
Q6219;636965_+
Q6220;637251_+
Q6232;638154_-
Q6233;638400_-
Q6234;638450_+
Q6235;638718_-
Q6225;637852_+
Q6221;637356_-
Q6222;637421_+
Q6223;637783_-
Q6224;637846_+
Q6236;638786_-
Q6237;638961_-
Q6238;639567_+
Q6243;641147_+
Q6244;641404_+
Q6245;641635_+
Q6239;640375_-
Q6240;640538_+
Q6241;641082_+
Q6242;641126_-
Q6246;641708_+
Q6247;642309_+
Q6248;642606_-
Q6251;643163_-
Q6252;643276_-
Q6253;643357_-
Q6254;643468_+
Q6255;643512_-
Q6256;643568_-
Q6257;643707_-
Q6262;644494_-
Q6263;644517_-
Q6258;643723_+
Q6259;643856_+
Q6260;644146_+
Q6261;644257_-
Q6264;644694_-
Q6265;645258_-
Q6266;645373_+
Q6267;645861_+
Q6268;645878_+
Q6269;646026_+
Q6270;646264_+
Q6271;647071_-
Q6272;648818_+
Q6273;649101_+
Q6274;650803_+
Q6275;651749_+
Q6276;651822_+
Q6277;651980_+
Q6278;653276_-
Q6279;653295_+
Q6280;653851_-
Q6281;654025_+
Q6282;654030_-
Q6283;654439_-
Q6284;654525_-
Q6285;654683_+
Q6286;654880_-
Q6287;654976_-
Q6288;655246_-
Q6289;655929_+
Q6290;656436_-
Q6291;656438_+
Q6293;656719_+
Q6294;656923_+
Q6292;656473_+
Q6300;657546_+
Q6301;658046_+
Q6302;658473_+
Q6295;657157_+
Q6296;657187_+
Q6297;657190_-
Q6298;657220_-
Q6299;657463_-
Q6303;658873_+
Q6304;659298_+
Q6305;659376_-
Q6306;659524_-
Q6307;659678_+
Q6313;660659_+
Q6308;659809_+
Q6309;659870_+
Q6310;660079_-
Q6311;660205_+
Q6312;660271_+
Q6314;660765_-
Q6315;661390_-
Q6324;663338_-
Q6321;662523_-
Q6322;663224_-
Q6323;663242_+
Q6316;661533_-
Q6317;661535_-
Q6318;661657_+
Q6319;661929_-
Q6320;662038_+
Q6329;665404_-
Q6330;665546_+
Q6331;666859_-
Q6332;668359_-
Q6333;668447_-
Q6325;664336_+
Q6326;664481_+
Q6327;664555_-
Q6328;664831_-
Q6334;668468_+
Q6335;668708_+
Q6336;668834_+
Q6337;668962_+
Q6338;669738_-
Q6343;670612_-
Q6339;669819_+
Q6340;670125_-
Q6341;670302_-
Q6342;670590_+
Q6344;671010_+
Q6345;671130_+
Q6346;671542_+
Q6355;674581_+
Q6356;674650_+
Q6347;671559_-
Q6348;671874_+
Q6349;672221_-
Q6350;673621_+
Q6351;673965_-
Q6352;674158_+
Q6353;674199_-
Q6354;674216_+
Q6357;674852_-
Q6358;674909_-
Q6359;674911_-
Q6360;674928_+
Q6361;675016_-
Q6362;675141_+
Q6363;675435_+
Q6364;675566_+
Q6365;675568_+
Q6366;676390_-
Q6367;676408_-
Q6368;677412_+
Q6369;677513_+
Q6370;677749_-
Q6371;677761_-
Q6372;678163_-
Q6373;678267_+
Q6374;678389_+
Q6375;678687_+
Q6376;679298_-
Q6377;679724_-
Q6378;679815_+
Q6379;680030_+
Q6380;680846_-
Q6385;681623_-
Q6386;681655_+
Q6381;680863_+
Q6382;681267_-
Q6383;681390_-
Q6384;681440_+
Q6387;681886_-
Q6400;688438_-
Q6401;688931_-
Q6402;689825_-
Q6403;690177_-
Q6404;690984_+
Q6405;690991_+
Q6406;691042_+
Q6407;691107_-
Q6408;691875_-
Q6409;692652_-
Q6388;682232_+
Q6389;682473_+
Q6390;682643_-
Q6391;682792_-
Q6397;688274_-
Q6392;683267_-
Q6393;685875_+
Q6394;685886_-
Q6395;688227_-
Q6396;688263_-
Q6431;695908_-
Q6410;692692_-
Q6411;692775_+
Q6417;693695_-
Q6418;693729_+
Q6419;694012_+
Q6412;692855_-
Q6413;692916_-
Q6414;693321_+
Q6415;693436_+
Q6416;693449_+
Q6432;695961_-
Q6433;696053_-
Q6420;694031_-
Q6421;694167_+
Q6422;694215_-
Q6423;694236_+
Q6424;694300_+
Q6425;695037_-
Q6426;695371_-
Q6428;695727_-
Q6429;695839_-
Q6430;695887_+
Q6444;698445_-
Q6434;696162_-
Q6435;696231_-
Q6436;696280_+
Q6437;696389_-
Q6438;696493_-
Q6439;696559_-
Q6440;696595_-
Q6442;697111_-
Q6443;697363_-
Q6455;702249_-
Q6456;702278_-
Q6457;702295_+
Q6445;699214_+
Q6463;702929_-
Q6464;703063_+
Q6458;702396_-
Q6459;702483_+
Q6460;702547_+
Q6461;702826_-
Q6462;702864_+
Q6451;701094_-
Q6452;701104_+
Q6453;701232_-
Q6454;701551_-
Q6446;699578_-
Q6447;699961_-
Q6448;700644_-
Q6449;700825_+
Q6450;701088_-
Q6465;703165_-
Q6466;703328_+
Q6467;703482_+
Q6468;703704_+
Q6469;704214_+
Q6470;704462_+
Q6471;704870_-
Q6472;705083_+
Q6473;705286_+
Q6474;705584_+
Q6475;706074_-
Q6476;706231_+
Q6477;706421_+
Q6480;707459_+
Q6481;708398_+
Q6482;709233_-
Q6483;709298_-
Q6488;709945_-
Q6489;710051_-
Q6490;710080_+
Q6491;710304_-
Q6484;709315_+
Q6485;709342_+
Q6486;709377_-
Q6487;709939_-
Q6492;710650_+
Q6493;710744_-
Q6494;711173_-
Q6495;711175_-
Q6496;711306_-
Q6497;711795_-
Q6498;711893_-
Q6499;711895_-
Q6500;711904_+
Q6501;712058_-
Q6502;712066_-
Q6503;712067_+
Q6504;712074_+
Q6505;712169_+
Q6506;712509_+
Q6507;712514_+
Q6508;712678_-
Q6509;712851_-
Q6510;714510_+
Q6511;714784_-
Q6512;714845_+
Q6513;715208_+
Q6519;717470_-
Q6514;715327_-
Q6515;715449_+
Q6516;715855_+
Q6517;715994_+
Q6518;716283_-
Q6520;718339_+
Q6521;718418_-
Q6522;720191_+
Q6523;720559_-
Q6524;720995_-
Q6529;723200_+
Q6530;723633_-
Q6531;723712_-
Q6532;723819_+
Q6533;723962_-
Q6534;724388_+
Q6535;725147_+
Q6536;726198_+
Q6537;728096_+
Q6538;728403_+
Q6525;721257_-
Q6526;721434_-
Q6527;721861_+
Q6528;722987_-
Q6539;728445_-
Q6540;729181_+
Q6541;729709_-
Q6542;731904_-
Q6543;732565_+
Q6544;732683_+
Q6545;732780_-
Q6546;733775_-
Q6554;738219_-
Q6551;734924_+
Q6552;735101_+
Q6553;738203_+
Q6547;734388_-
Q6548;734541_+
Q6549;734597_-
Q6550;734757_+
Q6555;738646_+
Q6556;738648_+
Q6557;738717_+
Q6558;738880_-
Q6559;738926_+
Q6560;739035_-
Q6561;739046_+
Q6562;739312_-
Q6563;739655_+
Q6564;739719_-
Q6565;741314_-
Q6566;741333_+
Q6567;741649_-
Q6568;741722_+
Q6569;741852_+
Q6570;741892_-
Q6571;742021_+
Q6582;744495_-
Q6583;744781_+
Q6588;745822_+
Q6589;747026_-
Q6590;747030_-
Q6591;747051_-
Q6584;745109_-
Q6585;745140_-
Q6586;745251_-
Q6587;745451_-
Q6572;742071_-
Q6573;742248_+
Q6574;742277_-
Q6575;742383_+
Q6576;743406_-
Q6577;743477_+
Q6578;743686_+
Q6579;744351_-
Q6580;744355_+
Q6581;744397_+
Q6592;747129_-
Q6593;747162_+
Q6594;747398_+
Q6595;747492_-
Q6600;748408_-
Q6601;748626_+
Q6596;747600_+
Q6597;747744_-
Q6598;747802_+
Q6599;748004_+
Q6602;748969_+
Q6603;750108_+
Q6604;750120_+
Q6605;750628_+
Q6607;752391_+
Q6608;752457_+
Q6609;752469_-
Q6610;752579_-
Q6611;752830_+
Q6612;753151_-
Q6613;753267_+
Q6614;753391_+
Q6615;753462_+
Q6616;753944_-
Q6620;754178_+
Q6621;754604_-
Q6622;755306_-
Q6623;756968_-
Q6630;760405_+
Q6624;757260_+
Q6625;757268_+
Q6627;757874_-
Q6628;758156_-
Q6629;758330_+
Q6631;760407_+
Q6632;760728_-
Q6633;761335_+
Q6638;764421_+
Q6639;764486_-
Q6640;765122_-
Q6634;761373_-
Q6635;763404_-
Q6636;763641_-
Q6637;764397_-
Q6641;765522_+
Q6642;767294_+
Q6643;767579_+
Q6644;767876_-
Q6645;767999_+
Q6646;768424_-
Q6647;768871_+
Q6648;769387_+
Q6649;769494_-
Q6650;769739_-
Q6657;770393_+
Q6658;770427_+
Q6659;770507_+
Q6661;770592_+
Q6662;770834_+
Q6663;770940_+
Q6664;771583_-
Q6665;771880_-
Q6666;771944_+
Q6667;772282_+
Q6668;772421_+
Q6673;773916_-
Q6669;772426_+
Q6670;772643_+
Q6671;772693_+
Q6672;772794_-
Q6682;777352_+
Q6683;777611_+
Q6684;778117_-
Q6685;778206_-
Q6676;775121_-
Q6677;775425_-
Q6678;775684_+
Q6679;775897_+
Q6680;776552_+
Q6681;776696_+
Q6674;773934_+
Q6675;774023_+
Q6686;778259_-
Q6687;778688_+
Q6688;779068_+
Q6689;779327_-
Q6690;779538_-
Q6691;779735_+
Q6692;779988_+
Q6693;779994_+
Q6706;781830_+
Q6694;780073_+
Q6695;780291_+
Q6696;780297_+
Q6697;780377_+
Q6698;780599_+
Q6699;780752_+
Q6700;780807_+
Q6703;781017_+
Q6704;781216_-
Q6705;781226_+
